1.550226211547851562e-01,1.189182867733507010e-07,4.604275090969167650e-05,2.574873406047117896e-06,1.336058630840852857e-06,1.050490141096815933e-06,3.972193226218223572e-03,1.468066242523491383e-03,3.048903308808803558e-03,3.287537708729360020e-07,1.935763210058212280e-01,4.898524880409240723e-01,4.879687548964284360e-05,1.472622039727866650e-03,6.953339325264096260e-04,1.285011647269129753e-03,1.130357762946232469e-08,2.590992835393990390e-06,2.447337799083015852e-08,1.770220660546328872e-05,7.643798016943037510e-04,4.087631823495030403e-04,1.482255458831787109e-01,3.134760845568962395e-06,8.414121839450672269e-05,1.109100051382982954e-11,3.622315771986683863e-12
7.939311763038858771e-05,7.939296483527868986e-05,3.575345033368648728e-07,1.036797129927435890e-05,2.040762919932603836e-04,8.123542666435241699e-01,4.641610757971648127e-07,1.748248195099222357e-07,2.211885439464822412e-04,3.434113793332471687e-08,9.417216479778289795e-02,9.166035056114196777e-02,5.087580845497541304e-08,4.313911006192938657e-07,2.197573166995425709e-06,1.367817930031378637e-07,7.002471935635412592e-10,3.523205691635666881e-07,1.612814992668631930e-09,3.148389566831610864e-07,3.584531077649444342e-04,2.599569052108563483e-05,8.258038433268666267e-04,9.418045010534115136e-09,4.175270987616386265e-06,6.017514264655687839e-11,2.299166239339012208e-11
8.826359731983757229e-08,9.273436444345861673e-05,8.032293408177793026e-08,6.726957508362829685e-04,2.605251735076308250e-03,2.500644652172923088e-03,2.486000812496058643e-05,1.179503578896401450e-05,9.559424825056339614e-07,1.333596264885272831e-05,9.856171011924743652e-01,1.061863149516284466e-04,1.104337066237803811e-09,6.445264877363854339e-10,2.825721749104559422e-04,1.828348850096972456e-08,1.299222731176996604e-06,2.117874100804328918e-04,5.889991161467378333e-09,3.486562150101235602e-10,7.822996936738491058e-03,7.231970357679529116e-06,1.024332618726475630e-07,2.822453461703844368e-05,1.967661145130250588e-09,4.800892086042238510e-17,1.127124869132467566e-11
1.348114665597677231e-02,6.376233795890584588e-05,7.825542986392974854e-02,2.937550743808969855e-05,8.645758032798767090e-01,7.844327483326196671e-04,9.625880047678947449e-03,4.474309273064136505e-03,1.020904392134980299e-06,1.793281356743392507e-10,8.447210304439067841e-03,3.489256050670519471e-05,3.938942505499198887e-10,1.999360247282311320e-04,1.615819492144510150e-04,1.924524456262588501e-02,1.168447397503769025e-06,4.269149212632328272e-05,2.920578117482364178e-05,2.517897337384056300e-05,4.856430314248427749e-05,1.306942749579320662e-06,3.118442748473171378e-08,4.958957902090332936e-07,4.713246307801455259e-04,1.514422268145132477e-12,6.256926088354930471e-09
2.557440602686256170e-04,1.456334643989976030e-07,3.501054379739798605e-08,3.610821149777621031e-04,3.386052697896957397e-02,2.161256372928619385e-01,1.145467942720301835e-09,2.569748636105373407e-09,6.630097031593322754e-01,2.624462591693799141e-10,1.103000948205590248e-03,8.523367345333099365e-02,1.647924364078789949e-06,5.761450694308223319e-08,1.436976617696927860e-06,1.748794375089346431e-06,1.200143096014016919e-08,9.067302642051799921e-08,9.369200597575400025e-06,1.990454734368540812e-08,4.229980561376578407e-07,2.100876095312287362e-08,2.321259216842008755e-06,4.142672423768090084e-06,2.923822466982528567e-05,5.201495484330465047e-11,5.095101424101855514e-12
8.645709604024887085e-02,1.613331027328968048e-03,3.804635489359498024e-04,2.496222034096717834e-02,1.564573310315608978e-02,3.112771955784410238e-04,1.827156543731689453e-02,6.621921658515930176e-01,8.121886849403381348e-02,1.315021771006286144e-03,8.456205017864704132e-03,6.980585306882858276e-02,9.244444081559777260e-04,3.476423444226384163e-05,3.075901477131992579e-04,3.595196409150958061e-03,6.769594037905335426e-04,2.277239691466093063e-04,5.605705082416534424e-04,3.763296874240040779e-03,8.233360713347792625e-04,1.567041617818176746e-03,1.847623381763696671e-03,5.151845980435609818e-03,3.465281799435615540e-03,2.151371347736130701e-07,6.424300838261842728e-03
3.999472392024472356e-05,1.642320235362149106e-08,3.446327745914459229e-01,5.994410093990154564e-05,3.356384336948394775e-01,6.976633449085056782e-04,5.757861435995437205e-05,1.816340663935989141e-04,6.910804659128189087e-04,1.201265398265149997e-08,1.333283376879990101e-03,4.949609283357858658e-03,2.249480166938155890e-05,2.416540868580341339e-02,8.471023291349411011e-03,1.314175035804510117e-02,2.833695907611399889e-05,5.041023541707545519e-06,1.513332972535863519e-04,1.499944460192637052e-06,2.018181888274739322e-08,4.286952389520592988e-06,1.480346725202252856e-07,1.020193667500279844e-05,2.657161653041839600e-01,3.601114428875007434e-08,2.520999657917855075e-07
4.008404346222960157e-07,4.815662105102092028e-04,1.745544286677613854e-04,1.919031143188476562e-01,1.476497203111648560e-01,2.282036803080700338e-05,5.513541054824599996e-06,1.823383968257985543e-06,2.289842665195465088e-01,1.924691105159581639e-06,1.108162803575396538e-03,2.339689061045646667e-02,2.153325825929641724e-03,3.734890196938067675e-05,8.836186025291681290e-04,2.366935610771179199e-01,5.802777782082557678e-02,6.346671283245086670e-02,1.122479420155286789e-02,1.329641063918529653e-09,1.560061983764171600e-02,1.148455703514628112e-05,3.966638573160707892e-09,1.785416714847087860e-02,3.101000329479575157e-04,2.446436664360618352e-10,5.800877715955721214e-06
9.304935520049184561e-05,1.277168542146682739e-01,8.489200845360755920e-03,2.234833501279354095e-02,1.011946369544602931e-04,3.363426309078931808e-03,4.307918716222047806e-03,5.197072750888764858e-04,2.183531178161501884e-04,2.081183716654777527e-03,3.902617841958999634e-03,2.907351823523640633e-03,3.117058239877223969e-02,5.002932623028755188e-02,3.455716068856418133e-04,1.139377593062818050e-03,1.920498791150748730e-03,1.990621531149372458e-04,3.899604053003713489e-05,1.386879682540893555e-01,1.165038673207163811e-03,2.415675520896911621e-01,3.259009122848510742e-01,2.022865787148475647e-02,1.155724003911018372e-02,1.952269901295267118e-09,3.684701210815433114e-09
4.327199459075927734e-01,2.934431222456623800e-07,2.552168734837323427e-05,5.168553252588026226e-05,1.416889426764100790e-04,8.052055636653676629e-05,1.545924606034532189e-04,1.637468812987208366e-03,3.685984387993812561e-02,1.275737293582324128e-08,4.039782658219337463e-02,4.671795666217803955e-01,3.594270965550094843e-04,3.606474027037620544e-03,6.086348439566791058e-04,1.147947367280721664e-02,1.368504509713375228e-08,1.084328232536790892e-05,5.595516995526850224e-06,3.260543162468820810e-04,2.792516315821558237e-04,3.934359028789913282e-06,4.063899163156747818e-03,9.122894084612198640e-07,6.598143045266624540e-06,1.370790893989726200e-11,1.371329612365190798e-11
1.141879260540008545e-01,1.353060724795795977e-05,1.518184126325650141e-05,3.814252093434333801e-02,8.230226740124635398e-06,2.352768751734402031e-05,2.413146721664816141e-04,1.577416242071194574e-06,1.833760440349578857e-01,5.221050400905369315e-07,2.725979546085000038e-03,6.557921171188354492e-01,1.609169316907355096e-06,8.486530305162887089e-07,4.139017619309015572e-06,1.406627870892407373e-05,5.474377218206427642e-08,2.164696925319731236e-04,6.207969249771849718e-08,1.352441540802828968e-05,3.214118536561727524e-03,7.970708538778126240e-04,6.186068058013916016e-04,5.801336374133825302e-04,1.080572474165819585e-05,2.095063705853661418e-11,6.672098429305606260e-10
2.107804175466299057e-03,1.534751170595427539e-08,2.070337785653464380e-07,2.754545036509625788e-09,1.513680700782060740e-07,1.146385542050154527e-09,1.733702665660530329e-04,1.694795209914445877e-04,2.455328940413892269e-04,2.302225432515569992e-08,2.108951093759969808e-06,9.972960352897644043e-01,8.772499220099927442e-12,1.148436634679228519e-08,5.755365281578939118e-11,2.943584718195779715e-07,1.308995412063751473e-10,1.495240346469084436e-12,2.638193754168211003e-13,1.781968683722823243e-09,7.523906830897431064e-09,5.038643807742104741e-11,4.393446939587875022e-09,2.654693964654342153e-10,5.027357929066056386e-06,2.648656938289824193e-16,8.230076065096625371e-10
4.872484132647514343e-04,1.741513144224882126e-03,3.967963493778370321e-06,4.975569993257522583e-02,1.017071492969989777e-02,7.253900548676028848e-05,4.734009271487593651e-04,7.654704386368393898e-04,6.913335919380187988e-01,6.959408638067543507e-04,2.493685670197010040e-02,1.704099588096141815e-03,4.001147113740444183e-03,1.982312824111431837e-04,4.890948184765875340e-04,3.896353999152779579e-03,4.268140532076358795e-03,4.267763812094926834e-03,1.263337675482034683e-02,1.491578132117865607e-06,7.082368247210979462e-03,8.449176675640046597e-05,4.559640558454702841e-07,1.800819188356399536e-01,7.047356339171528816e-04,4.018351762447025521e-10,1.493337331339716911e-04
9.932322502136230469e-01,8.949541108194125627e-11,3.941253526136279106e-04,1.049412787779147038e-07,3.892970562446862459e-05,2.635253570915097043e-09,1.757572608767077327e-04,4.446054517757147551e-04,4.849264769291039556e-06,1.992239706538612154e-12,1.892536092782393098e-04,3.877686569467186928e-03,3.461738273813352862e-08,1.507209613919258118e-03,7.049403848213842139e-06,9.502167085884138942e-05,1.223619946685849946e-12,1.143859496011145893e-08,2.020970280014466880e-09,1.428491714250412770e-06,2.640140337462071329e-06,4.378566700324881822e-07,7.985438969626557082e-06,1.235828506196412491e-08,2.073506402666680515e-05,2.759979566871700700e-16,6.188001737265132890e-15
